1802,21.97560976,35.18312986,0.554938972,1.2763596,0,0,0,0,0.110987791,0,0.38845727,0,0,0,0.055493896,89.45616,5
1816,15.52136752,31.27753304,2.973568201,0.77092511,0.385462555,0.550660793,0.220264317,0.275330396,0.385462555,0.110132159,0.220264317,0.165198238,0.110132159,0.165198238,0.660792952,80.39648,19
1680,15.8490566,24.70238095,1.011904716,0.773809524,0.05952381,0,0.178571429,0,0.178571429,0,0.238095238,0,0,0.119047619,0.357142857,60.17857,5
832,10.94736842,46.99519231,0.240384609,0.600961538,0.120192308,0,0,0,0,0,0,0,0,0,0.120192308,205.16827,6
2161,33.24615385,30.54141601,3.331790924,0.138824618,1.573345673,0.185099491,0.138824618,0,0.277649236,0.231374364,0.092549745,0,0.046274873,0,0.832947709,65.52522,4
1672,12.38518519,27.33253589,1.555023909,1.016746411,0.119617225,0.059808612,0.059808612,0,0.837320574,0,0.23923445,0,0.059808612,0,0.179425837,80.44258,21
1882,18.27184466,32.30605739,1.859723687,1.168969182,0.159404888,0.106269926,0.212539851,0,0.743889479,0.212539851,0.159404888,0.159404888,0,0,0.212539851,71.94474,15
1450,22.65625,42,0.413793117,2.275862069,0,0,0,0,0.275862069,0,0.068965517,0,0,0,0.068965517,164.34483,6
23,23,17.39130435,0,0,0,0,0,0,0,0,0,0,0,0,0,82.608696,4
1030,14.92753623,43.98058252,1.74757278,0.388349515,0.776699029,0.097087379,0,0.097087379,0.097087379,0,0.291262136,0.097087379,0,0.194174757,0.097087379,206.8932,8
8,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,75,5
939,49.42105263,76.89030884,0.106496274,0.212992545,0,0.106496273,0,0,0,0,0,0,0,0,0,521.51227,4
4,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,150,4
17,17,41.17647059,0,0,0,0,0,0,0,0,0,0,0,0,0,100,6
957,12.42857143,40.85684431,0.522466063,1.358411703,0.208986416,0,0,0,0,0,0.208986416,0,0,0,0.104493208,134.90073,12
865,14.66101695,33.87283237,0.693641603,1.271676301,0.115606936,0,0.115606936,0,0.115606936,0,0.115606936,0,0,0.115606936,0.115606936,112.71677,7
22,22,40.90909091,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5
21,21,14.28571429,4.761904716,0,0,0,0,0,4.761904762,0,0,0,0,0,0,28.571428,7
1126,30.43243243,36.14564831,0.62166965,2.753108348,0.088809947,0,0,0,0,0,0.177619893,0,0.177619893,0.088809947,0.088809947,103.73002,6
1277,21.28333333,41.03367267,0.469851226,2.662490211,0,0.078308536,0,0,0.078308536,0,0.156617071,0,0,0,0.156617071,136.96162,7
1662,25.96875,36.46209386,2.647412777,0.541516245,0.36101083,0.661853189,0.541516245,0.120336943,0.421179302,0,0.421179302,0.060168472,0.060168472,0,0.060168472,111.19134,9
2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,550,6
1506,25.52542373,40.30544489,2.589641333,0.796812749,0.26560425,0.199203187,0.531208499,0.066401062,0.464807437,0.132802125,0.597609562,0.066401062,0.132802125,0,0.199203187,93.957504,7
42,14,30.95238095,4.761904716,2.380952381,0,0,0,0,0,0,2.380952381,0,0,0,2.380952381,50,18
168,21,28.57142857,0.59523809,1.19047619,0,0,0,0,0,0,0,0,0,0,0.595238095,173.80952,9
172,57.33333333,25.58139535,0,1.744186047,0,0,0,0,0,0,0,0,0,0,0,66.860466,6
1006,7.563909774,25.74552684,0.29821074,0.298210736,0.099403579,0,0,0,0,0,0,0,0.099403579,0,0.099403579,114.31412,7
837,59.78571429,95.22102748,0.119474314,0.358422939,0,0,0,0,0,0,0.119474313,0,0,0,0,715.7706,15
1946,23.73170732,34.68653649,2.209660769,1.695786228,0.205549846,0.565262076,0.308324769,0,0.411099692,0.256937307,0.205549846,0.051387461,0.051387461,0,0.205549846,81.038025,6
9,9,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,66.666664,5
1582,17.38461538,31.22629583,0.948166907,1.074589128,0.189633375,0.189633375,0,0,0.063211125,0,0.12642225,0,0.063211125,0,0.316055626,95.764854,9
1661,10.51265823,29.62071042,0.361228168,0.120409392,0,0,0,0,0,0.120409392,0.120409392,0,0,0,0.120409392,122.21553,6
164,7.80952381,18.29268293,2.439024448,0,0,0,0,0,0,0,0,0,0,0,2.43902439,60.97561,8
1628,12.62015504,33.35380835,0.982800961,0.307125307,0.061425061,0,0,0,0.491400491,0,0,0,0,0,0.42997543,120.63882,4
629,12.58,37.3608903,2.543720245,3.020667727,0.635930048,0.158982512,0,0,0.158982512,0.158982512,0,0.158982512,0,1.430842607,0,89.50716,9
818,102.25,22.49388753,0.855745733,0.97799511,0,0.122249389,0,0,0,0,0,0,0,0,0.733496333,57.70171,18
4,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5
11,11,45.45454545,0,0,0,0,0,0,0,0,0,0,0,0,0,54.545456,6
1384,8.871794872,35.0433526,0.722543359,0.361271676,0,0.072254335,0,0,0,0,0,0.289017341,0,0,0.361271676,104.624275,4
1450,13.94230769,35.86206897,0.482758611,0.965517241,0,0.068965517,0,0,0.068965517,0,0,0,0,0,0.344827586,126,8
95,95,24.21052632,0,0,0,0,0,0,0,0,0,0,0,0,0,203.1579,7
9,9,33.33333333,11.11111069,11.11111111,11.11111111,0,0,0,0,0,0,0,0,0,0,22.222221,5
1045,12.44047619,40.4784689,0.765550256,0.669856459,0,0.19138756,0,0,0.19138756,0,0.09569378,0,0,0,0.28708134,152.82297,8
1741,18.92391304,32.10798392,0.689259052,0.459506031,0.057438254,0.114876508,0,0,0.114876508,0,0.344629523,0,0,0,0.114876508,70.30442,23
880,13.53846154,36.70454545,0.681818187,1.136363636,0,0.113636364,0,0,0.113636364,0,0.113636364,0,0,0,0.340909091,122.5,6
998,9.504761905,42.78557114,0.400801599,1.102204409,0,0,0,0,0.100200401,0,0.100200401,0,0.100200401,0,0.200400802,138.27655,5
995,30.15151515,32.26130653,0.703517616,1.105527638,0,0,0.100502513,0,0.100502513,0,0.100502513,0,0.201005025,0.201005025,0.100502513,100,14
1537,19.96103896,36.75992193,0.910865307,0.585556278,0.130123617,0.065061809,0,0,0.325309044,0,0.260247235,0,0,0.065061809,0.065061809,140.66364,12
83,16.6,24.09638554,0,1.204819277,0,0,0,0,0,0,0,0,0,0,0,73.49397,6
971,17.98148148,40.67971164,0.51493305,1.029866117,0.102986612,0,0.102986612,0,0.102986612,0,0.102986612,0,0,0,0.102986612,145.00514,14
1569,12.1627907,34.09815169,0.76481837,0.318674315,0.127469726,0.063734863,0,0,0,0,0.127469726,0.063734863,0,0,0.382409178,103.887825,4
1366,25.77358491,98.02342606,0,0,0,0,0,0,0,0,0,0,0,0,0,871.5227,5
975,13.35616438,27.07692308,1.025641084,0.102564103,0,0.102564103,0,0.102564103,0,0,0,0.102564103,0,0.205128205,0.512820513,73.02564,9
1503,13.91666667,32.46839654,0.665336013,0.931470393,0,0.066533599,0.066533599,0,0.133067199,0,0.199600798,0,0.066533599,0.133067199,0.066533599,198.4032,8
1330,26.07843137,34.58646617,0.375939846,1.654135338,0,0,0.07518797,0,0,0,0.15037594,0,0,0,0.15037594,110.90225,8
1250,10.77586207,36.4,1.360000014,1.2,0,0,0,0,0.8,0,0.16,0,0.08,0,0.32,204.64,6
809,13.26229508,36.46477132,1.60692215,0.370828183,0.247218789,0.370828183,0,0,0.370828183,0,0,0,0,0.123609394,0.494437577,148.08406,12
1449,18.57692308,32.98826777,0.345065564,1.93236715,0,0,0,0,0.069013112,0,0.138026225,0,0,0,0.138026225,107.10835,6
1517,30.95918367,35.79433092,1.647989511,0.593276203,0.065919578,0.329597891,0,0,0.593276203,0,0.527356625,0.065919578,0,0,0.065919578,107.185234,8
1935,35.83333333,35.29715762,1.912144661,0.878552972,0.620155039,0.258397933,0.15503876,0.051679587,0.310077519,0.051679587,0.206718346,0.103359173,0.103359173,0,0.15503876,70.02584,5
1603,20.29113924,35.55832813,0.374298185,0.68621335,0.062383032,0,0,0,0.124766064,0,0,0,0,0.062383032,0.124766064,118.09108,6
489,16.3,40.8997955,0,0.613496933,0,0,0,0,0,0,0,0,0,0,0,134.56033,5
1421,9.937062937,23.85643913,1.196340561,0.562983814,0,0.070372977,0.070372977,0,0.140745954,0,0.21111893,0,0.070372977,0.281491907,0.562983814,52.77973,4
849,20.21428571,32.97997644,0.117785633,0.824499411,0,0,0,0,0,0,0.11778563,0,0,0,0,97.99764,6
74,6.727272727,51.35135135,1.35135138,1.351351351,0,0,0,0,0,0,0,0,1.351351351,0,0,287.83783,3
1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,700,6
8,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,75,4
1048,23.81818182,35.49618321,1.145038128,0.381679389,0.095419847,0.381679389,0,0,0.190839695,0.190839695,0.286259542,0,0,0,0,141.12596,4
888,21.14285714,32.31981982,1.576576591,0.112612613,0.225225225,0,0,0,0,0,0.337837838,0,0.225225225,0.225225225,0.788288288,102.13964,3
1404,16.71428571,36.75213675,0,1.923076923,0,0,0,0,0,0,0,0,0,0,0,152.42165,6
17,8.5,35.29411765,0,0,0,0,0,0,0,0,0,0,0,0,0,176.47058,4
41,10.25,39.02439024,0,0,0,0,0,0,0,0,0,0,0,0,0,153.65854,4
799,14.01754386,43.17897372,0.625782251,0.750938673,0,0,0,0,0,0,0,0,0,0.375469337,0.250312891,191.36421,6
652,19.17647059,73.31288344,0,1.687116564,0,0,0,0,0,0,0,0,0,0,0,2252.454,3
493,20.54166667,25.15212982,1.217038512,0.405679513,0,0.405679513,0.202839757,0,0,0,0.405679513,0,0.202839757,0.202839757,0.202839757,64.3002,4
4,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,150,6
416,32,35.09615385,2.163461447,0,0.721153846,0,0.721153846,0,0,0.240384615,0.240384615,0,0,0,0.240384615,79.08654,6
1789,15.83185841,41.19619899,1.956400275,0.223588597,0.391280045,0.167691448,0.223588597,0,0.558971492,0.055897149,0.391280045,0,0.055897149,0.055897149,0.167691448,145.0531,4
43,21.5,32.55813953,4.651162624,0,0,2.325581395,0,0,0,0,2.325581395,0,0,0,0,109.30232,5
50,25,32,4,0,0,0,0,0,2,0,0,0,0,0,2,124,4
1219,16.47297297,42.1657096,0.082034454,2.050861362,0.082034454,0,0,0,0,0,0,0,0,0,0,157.75226,6
1148,14,34.14634146,0.609756112,0.696864111,0,0.087108014,0.087108014,0,0.087108014,0,0,0,0.087108014,0,0.261324042,93.81533,5
1430,17.875,34.40559441,0.62937063,0.769230769,0.06993007,0.06993007,0,0,0,0,0,0.06993007,0.06993007,0.06993007,0.27972028,156.71329,4
63,31.5,39.68253968,0,0,0,0,0,0,0,0,0,0,0,0,0,98.4127,5
600,12,36.66666667,1.666666627,0,0,0.5,0,0,0.333333333,0,0.666666667,0,0.166666667,0,0.333333333,113,3
2035,39.13461538,32.48157248,1.965601921,1.277641278,0.343980344,0.540540541,0.245700246,0,0.393120393,0.147420147,0.196560197,0.098280098,0,0.049140049,0.049140049,68.69779,6
1570,10.39735099,31.65605096,0.700636923,0.50955414,0,0.127388535,0.127388535,0,0.191082803,0,0.063694268,0,0,0,0.191082803,99.36306,4
245,20.41666667,27.34693878,0,0.408163265,0,0,0,0,0,0,0,0,0,0,0,74.28571,6
1104,78.85714286,43.02536232,0.452898562,3.170289855,0.09057971,0.09057971,0,0,0.27173913,0,0,0,0,0,0,154.52899,6
945,21,34.28571429,0.846560836,0.211640212,0.105820106,0.211640212,0,0,0.105820106,0,0.105820106,0,0,0.105820106,0.317460317,126.243385,5
8,8,50,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,112.5,3
53,6.625,35.8490566,1.886792421,0,0,0,0,0,0,0,0,0,0,0,1.886792453,94.33962,5
1298,13.11111111,33.97534669,1.309707284,1.155624037,0.462249615,0,0,0,0.385208012,0,0.231124807,0,0,0,0.231124807,143.60555,6
1513,11.04379562,35.42630535,0.727032363,0.594844679,0,0,0,0,0.132187707,0,0.594844679,0,0,0,0.066093853,116.25909,5
1929,27.55714286,62.93416278,0.777604997,1.814411612,0,0,0.155520995,0,0.414722654,0.051840332,0.103680664,0,0,0,0.051840332,571.02124,6
1739,22.01265823,33.23749281,3.335250139,0.862564692,0.345025877,0.632547441,0.057504313,0,1.265094882,0.115008626,0.632547441,0.057504313,0.057504313,0.057504313,0.287521564,71.01783,6
1396,13.04672897,36.89111748,1.002865314,0.429799427,0,0,0,0,0.358166189,0,0.143266476,0.286532951,0,0,0.214899713,114.46992,4
1776,18.30927835,33.67117117,2.02702713,0.844594595,0.394144144,0.394144144,0.056306306,0,0.506756757,0,0.337837838,0.056306306,0.112612613,0,0.281531532,82.71397,4
2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,950,5
600,25,35.33333333,1.666666627,1.333333333,0.166666667,0.333333333,0,0,0,0.166666667,0.166666667,0.333333333,0,0,0.666666667,76,5
1464,12.84210526,38.66120219,0.614754081,0.683060109,0.068306011,0.068306011,0.136612022,0,0.341530055,0,0,0,0,0,0,119.672134,4
1611,12.5859375,36.68528864,0.744878948,1.241464929,0.062073246,0.124146493,0.062073246,0,0.186219739,0.062073246,0.186219739,0,0,0,0.062073246,114.40099,5
13,13,46.15384615,0,0,0,0,0,0,0,0,0,0,0,0,0,123.07692,3
10,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3
1915,15.44354839,31.90600522,0.939947784,0.417754569,0.261096606,0.104438642,0,0.052219321,0.208877285,0,0.052219321,0,0.104438642,0,0.156657963,78.01566,6
252,7,24.6031746,1.984126925,0.396825397,0,0,0,0,1.19047619,0,0,0,0,0,0.793650794,68.25397,4
1253,13.61956522,37.66959298,0.638467669,1.197126895,0.239425379,0,0,0,0.07980846,0,0.07980846,0.07980846,0.07980846,0,0.07980846,120.7502,5
1481,14.1047619,29.5070898,1.89061439,0.945307225,0,0.135043889,0.202565834,0,0.202565834,0.202565834,0.405131668,0.337609723,0.067521945,0,0.472653612,86.360565,5
5,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,160,4
1581,14.11607143,37.06514864,0.379506648,0.759013283,0.063251107,0.063251107,0.063251107,0,0,0.063251107,0,0,0,0.189753321,0,109.424416,5
1230,13.97727273,30.16260163,0.48780489,0.325203252,0,0.081300813,0,0,0.162601626,0,0.081300813,0.081300813,0,0,0.081300813,91.05691,6
23,23,34.7826087,0,0,0,0,0,0,0,0,0,0,0,0,0,82.608696,4
11,11,36.36363636,0,0,0,0,0,0,0,0,0,0,0,0,0,127.27273,4
1325,13.94736842,50.33962264,0.301886797,3.698113208,0,0,0,0,0.075471698,0,0.226415094,0,0,0,0,431.92453,3
1097,40.62962963,76.66362808,0,0.273473108,0,0,0,0,0,0,0,0,0,0,0,642.753,4
94,94,24.46808511,3.191489458,1.063829787,0,0,0,0,0,0,0,0,0,0,3.191489362,62.765957,5
863,12.15492958,25.49246813,1.158748507,0.463499421,0.23174971,0,0.23174971,0,0.23174971,0,0,0,0,0,0.579374276,141.59908,4
1032,16.125,43.12015504,0.872093022,0.387596899,0.096899225,0.096899225,0,0,0.19379845,0,0.290697674,0,0,0.096899225,0.096899225,161.14342,5
1582,9.530120482,31.60556258,0.568900108,0.189633375,0,0.063211125,0,0,0.316055626,0,0.063211125,0,0.063211125,0,0.063211125,87.04172,5
387,22.76470588,30.23255814,1.291989684,0.258397933,0,0.258397933,0.516795866,0,0,0,0,0,0,0.258397933,0.516795866,92.764854,3
4,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,175,4
1505,15.35714286,33.42192691,1.196013331,0.664451827,0.132890365,0.132890365,0.066445183,0,0.465116279,0,0.132890365,0,0,0.066445183,0.265780731,98.07309,5
14,7,50,0,0,0,0,0,0,0,0,0,0,0,0,0,178.57143,4
2,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,250,6
26,26,34.61538462,0,0,0,0,0,0,0,0,0,0,0,0,0,92.30769,5
406,23.88235294,47.04433498,1.724137902,0.738916256,0,0,0,0,0.738916256,0,0.246305419,0,0.246305419,0,0.492610837,157.14285,6
1600,17.58241758,94,0.125,0.5625,0,0,0,0,0,0,0,0.0625,0,0,0.0625,934.375,4
47,11.75,53.19148936,0,6.382978723,0,0,0,0,0,0,0,0,0,0,0,2131.9148,5
23,23,30.43478261,0,0,0,0,0,0,0,0,0,0,0,0,0,60.869564,5
2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,600,3
1375,21.484375,34.25454545,0.436363637,2.763636364,0.145454545,0,0,0,0.218181818,0,0,0,0,0,0.072727273,117.163635,4
77,12.83333333,46.75324675,1.298701286,0,0,0,0,0,0,0,0,0,0,0,1.298701299,212.98701,5
839,33.56,43.86174017,1.311084628,0.953516091,0,0,0,0,0.119189511,0,0.834326579,0,0,0.357568534,0,202.38379,4
1561,17.15384615,27.41832159,1.985906482,0.960922486,0.320307495,0.320307495,0,0,0.192184497,0.064061499,0.64061499,0.064061499,0,0.192184497,0.256245996,88.78924,4
